person_id,file_id,touches,recency_weight,first_seen,last_seen,sensitive_weight
github@rageltd.ca,packages/server/src/routes/messages.test.ts,4,3.898807,2026-07-04T20:43:50-07:00,2026-07-08T02:37:59-07:00,0.00
github@rageltd.ca,packages/server/src/routes/messages.ts,14,12.701324,2026-04-12T19:20:13-07:00,2026-07-08T02:37:59-07:00,0.00
github@rageltd.ca,packages/server/src/routes/projects.ts,6,5.346014,2026-04-18T14:25:18-07:00,2026-07-08T02:37:59-07:00,0.00
github@rageltd.ca,packages/server/src/util/model-message.ts,1,0.982228,2026-07-08T02:37:59-07:00,2026-07-08T02:37:59-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/backfill-command.ts,1,0.982041,2026-07-08T01:27:04-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/retrieve-hook.ts,6,5.591700,2026-05-28T17:51:25-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/brain/backfill.test.ts,1,0.982041,2026-07-08T01:27:04-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/brain/backfill.ts,1,0.982041,2026-07-08T01:27:04-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/brain/embedder-install.test.ts,1,0.982041,2026-07-08T01:27:04-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/brain/embedder-install.ts,1,0.982041,2026-07-08T01:27:04-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/brain/embedder.test.ts,1,0.982041,2026-07-08T01:27:04-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/brain/embedder.ts,1,0.982041,2026-07-08T01:27:04-07:00,2026-07-08T01:27:04-07:00,0.00
github@rageltd.ca,packages/cc-plugin/artifacts/mcp.json.template,4,3.636044,2026-05-28T17:51:25-07:00,2026-07-07T18:41:18-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/brain/retrieve.test.ts,1,0.980976,2026-07-07T18:41:18-07:00,2026-07-07T18:41:18-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/store/org-replica.test.ts,1,0.980976,2026-07-07T18:41:18-07:00,2026-07-07T18:41:18-07:00,0.80
github@rageltd.ca,packages/plugin-core/src/tools/org-memory-defs.ts,1,0.980976,2026-07-07T18:41:18-07:00,2026-07-07T18:41:18-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/tools/org-memory.test.ts,1,0.980976,2026-07-07T18:41:18-07:00,2026-07-07T18:41:18-07:00,0.00
github@rageltd.ca,TODO.md,7,5.238264,2026-04-14T17:56:22-07:00,2026-07-06T23:24:54-07:00,0.00
github@rageltd.ca,packages/acp/src/agent/session.ts,6,4.622103,2026-04-12T19:20:13-07:00,2026-07-06T21:55:35-07:00,0.00
github@rageltd.ca,packages/cc-plugin/commands/run-hygiene.md,1,0.977714,2026-07-06T21:55:35-07:00,2026-07-06T21:55:35-07:00,0.00
github@rageltd.ca,packages/cc-plugin/artifacts/settings.json.template,2,1.818422,2026-05-28T17:51:25-07:00,2026-07-06T21:11:22-07:00,0.00
github@rageltd.ca,.github/workflows/test.yml,2,1.825234,2026-05-31T23:11:26-07:00,2026-07-05T21:38:47-07:00,2.00
github@rageltd.ca,biome.json,5,4.127649,2026-04-12T19:20:13-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/package.json,12,9.251113,2026-04-12T19:20:13-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/cartographer/client.ts,6,4.614796,2026-04-12T19:20:13-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/mcp-config/oauth-flow.ts,3,2.483505,2026-04-30T16:30:40-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/mcp-config/probe.ts,2,1.728630,2026-04-30T16:30:40-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/project/git.ts,3,2.417227,2026-04-18T14:25:18-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/project/metadata.test.ts,2,1.741140,2026-05-04T22:58:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/project/metadata.ts,3,2.544806,2026-05-04T22:58:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/project/resolver.test.ts,3,2.461534,2026-04-18T14:25:18-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/project/resolver.ts,4,3.184454,2026-04-18T14:25:18-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/builtins.ts,3,2.499029,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/format.test.ts,2,1.735484,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/format.ts,2,1.735484,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/index.ts,3,2.499029,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/loader.test.ts,2,1.735484,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/loader.ts,4,3.302695,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/matcher.test.ts,2,1.735484,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/matcher.ts,3,2.499029,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/runner.test.ts,2,1.735484,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/runner.ts,4,3.340147,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/rules/types.ts,2,1.735484,2026-05-03T00:51:28-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/store/user-memories.ts,6,4.523140,2026-04-12T19:20:13-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/tools/user-memory-mcp.ts,4,3.100486,2026-04-13T20:22:07-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/tools/user-memory.ts,7,5.228912,2026-04-12T19:20:13-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/acp/src/util.ts,3,2.393515,2026-04-14T15:34:09-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/package.json,3,2.655657,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/cartographer/client.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/cartographer/sync.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/logger.ts,3,2.662322,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/cache.test.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/cache.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/git.test.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/git.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/index.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/metadata.test.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/metadata.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/paths.test.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/paths.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/resolver.test.ts,3,2.784101,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/project/resolver.ts,3,2.781394,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/result.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules-hook.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules/builtins.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules/format.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules/index.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules/loader.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules/matcher.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules/runner.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/rules/types.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/store/user-memories.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/tools/user-memory.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/types.d.ts,3,2.662322,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/util.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/voice-anchor.ts,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/cc-plugin/tsconfig.json,2,1.814736,2026-05-28T17:51:25-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/oc-plugin/artifacts/agent-mimir.md.template,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/oc-plugin/src/file-context.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/oc-plugin/src/message-inject.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/oc-plugin/src/message-inject.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/oc-plugin/src/transcript-persistence.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/oc-plugin/tsconfig.json,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/assets.d.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/cartographer/client.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/index.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/markdown-to-xml.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/cache.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/cache.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/git.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/git.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/index.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/metadata.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/metadata.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/paths.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/paths.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/resolver.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/project/resolver.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/builtins.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/format.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/format.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/index.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/loader.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/loader.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/matcher.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/matcher.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/runner.test.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/runner.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/rules/types.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/tools/user-memory.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/types.d.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/src/voice-anchor.ts,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/plugin-core/tsconfig.json,1,0.973912,2026-07-05T21:38:47-07:00,2026-07-05T21:38:47-07:00,0.00
github@rageltd.ca,packages/server/src/middleware/identity.test.ts,2,1.943710,2026-07-04T23:25:31-07:00,2026-07-05T17:29:36-07:00,2.00
github@rageltd.ca,packages/cc-plugin/src/file-context-hook.test.ts,1,0.973006,2026-07-05T15:50:30-07:00,2026-07-05T15:50:30-07:00,0.00
github@rageltd.ca,packages/server/src/boot-bind.test.ts,1,0.973003,2026-07-05T15:49:18-07:00,2026-07-05T15:49:18-07:00,0.00
github@rageltd.ca,.gitignore,5,4.136471,2026-04-12T19:20:13-07:00,2026-07-05T14:57:13-07:00,0.00
github@rageltd.ca,mimir-mcp.json,4,3.088267,2026-04-12T19:20:13-07:00,2026-07-05T14:57:13-07:00,0.00
github@rageltd.ca,packages/server/src/auth/instance.test.ts,2,1.941031,2026-07-04T23:25:31-07:00,2026-07-05T00:18:59-07:00,2.00
github@rageltd.ca,packages/server/src/auth/claim.test.ts,1,0.970446,2026-07-04T23:25:31-07:00,2026-07-04T23:25:31-07:00,1.00
github@rageltd.ca,packages/server/src/auth/key-shelf.test.ts,1,0.970446,2026-07-04T23:25:31-07:00,2026-07-04T23:25:31-07:00,1.00
github@rageltd.ca,packages/server/src/middleware/auth.test.ts,2,1.937104,2026-07-03T23:02:55-07:00,2026-07-04T23:25:31-07:00,2.00
github@rageltd.ca,packages/server/src/middleware/auth.ts,2,1.937104,2026-07-03T23:02:55-07:00,2026-07-04T23:25:31-07:00,2.00
github@rageltd.ca,packages/server/src/db/surreal.test.ts,4,3.749176,2026-05-29T18:21:37-07:00,2026-07-04T20:13:18-07:00,4.00
github@rageltd.ca,packages/server/src/util/timeout.test.ts,1,0.969947,2026-07-04T20:13:18-07:00,2026-07-04T20:13:18-07:00,0.00
github@rageltd.ca,packages/server/src/util/timeout.ts,1,0.969947,2026-07-04T20:13:18-07:00,2026-07-04T20:13:18-07:00,0.00
github@rageltd.ca,packages/cc-plugin/commands/mimir-install.md,4,3.505442,2026-05-28T17:51:25-07:00,2026-07-04T16:28:29-07:00,0.00
github@rageltd.ca,packages/cc-plugin/commands/mimir-update.md,4,3.505442,2026-05-28T17:51:25-07:00,2026-07-04T16:28:29-07:00,0.00
github@rageltd.ca,packages/server/src/util/logger.ts,7,5.492043,2026-04-12T19:20:13-07:00,2026-07-03T22:07:25-07:00,0.00
github@rageltd.ca,packages/server/src/agent/server-tools/introspection.test.ts,1,0.966208,2026-07-03T20:08:52-07:00,2026-07-03T20:08:52-07:00,1.00
github@rageltd.ca,packages/server/src/agent/server-tools/introspection.ts,2,1.931172,2026-07-03T12:06:57-07:00,2026-07-03T20:08:52-07:00,2.00
github@rageltd.ca,packages/server/src/util/result.ts,3,2.380793,2026-04-12T19:20:13-07:00,2026-07-03T20:08:52-07:00,0.00
github@rageltd.ca,packages/server/tests/setup.ts,2,1.670704,2026-04-12T19:20:13-07:00,2026-07-03T20:08:52-07:00,0.00
github@rageltd.ca,packages/server/provider-data.json,3,2.636485,2026-04-12T19:20:13-07:00,2026-07-03T20:03:31-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/compaction.test.ts,5,3.817438,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/compaction.ts,8,6.028346,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/message-log/compaction-state.test.ts,2,1.726324,2026-05-02T23:07:31-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/message-log/compaction-state.ts,5,3.855764,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/message-log/index.ts,3,2.392380,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/message-log/message-log.test.ts,3,2.392380,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/message-log/message-utils.ts,3,2.510283,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/message-log/persistence.ts,5,3.943435,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/message-log/trailing-turn.test.ts,2,1.687884,2026-04-19T12:14:30-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/post-processing.ts,5,3.987099,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/provider/index.ts,4,3.170277,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/provider/query.test.ts,2,1.862665,2026-06-14T17:48:06-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/provider/query.ts,9,7.310475,2026-04-14T20:37:52-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/provider/registry.ts,10,8.134582,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/cartographer.ts,6,4.637382,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/external.ts,3,2.374114,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/index.ts,4,3.101893,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/introspection.ts,4,3.145662,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/mcp.ts,3,2.378972,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/memory.test.ts,2,1.839584,2026-06-07T23:27:37-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/memory.ts,8,6.389880,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent-loop/server-tools/shared.ts,2,1.669459,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent/provider-registry.ts,4,3.170277,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/src/agent/server-tools/shared.ts,1,0.964964,2026-07-03T12:06:57-07:00,2026-07-03T12:06:57-07:00,1.00
github@rageltd.ca,packages/server/src/routes/system-prompt.ts,3,2.375709,2026-04-12T19:20:13-07:00,2026-07-03T12:06:57-07:00,0.00
github@rageltd.ca,packages/server/docs/plans/playbooks-as-skills.md,1,0.964963,2026-07-03T12:06:35-07:00,2026-07-03T12:06:35-07:00,0.00
github@rageltd.ca,packages/acp/scripts/sdk-session-store-probe.ts,2,1.659061,2026-05-02T23:07:31-07:00,2026-06-14T17:48:06-07:00,0.00
github@rageltd.ca,packages/acp/src/utils/markdown-to-xml.test.ts,2,1.604372,2026-04-13T14:33:04-07:00,2026-06-14T17:48:06-07:00,0.00
github@rageltd.ca,packages/acp/src/utils/markdown-to-xml.ts,8,6.080979,2026-04-12T19:20:13-07:00,2026-06-14T17:48:06-07:00,0.00
github@rageltd.ca,packages/server/src/util/assert.ts,1,0.874512,2026-06-07T22:41:37-07:00,2026-06-07T22:41:37-07:00,0.00
github@rageltd.ca,.claude/rules/coding/exhaustive-switch.enforce.toml,1,0.873273,2026-06-07T13:51:18-07:00,2026-06-07T13:51:18-07:00,0.00
github@rageltd.ca,.claude/rules/coding/exhaustive-switch.md,1,0.873273,2026-06-07T13:51:18-07:00,2026-06-07T13:51:18-07:00,0.00
github@rageltd.ca,.github/workflows/server-image.yml,3,2.554012,2026-05-31T23:11:26-07:00,2026-05-31T23:23:22-07:00,3.00
github@rageltd.ca,packages/server/system-prompt.md,13,9.797264,2026-04-12T19:20:13-07:00,2026-05-31T23:11:26-07:00,0.00
github@rageltd.ca,packages/cc-plugin/scripts/dev-install.sh,1,0.847668,2026-05-30T20:22:55-07:00,2026-05-30T20:22:55-07:00,0.00
github@rageltd.ca,packages/acp/src/utils/log.ts,4,3.023224,2026-04-12T19:20:13-07:00,2026-05-30T19:46:43-07:00,0.00
github@rageltd.ca,packages/cc-plugin/src/wrapper.test.ts,3,2.532928,2026-05-28T17:51:25-07:00,2026-05-30T19:46:43-07:00,0.00
github@rageltd.ca,.dockerignore,1,0.841155,2026-05-28T20:18:30-07:00,2026-05-28T20:18:30-07:00,0.00
github@rageltd.ca,AGENTS.md,2,1.644123,2026-05-16T19:01:59-07:00,2026-05-28T20:02:12-07:00,0.00
github@rageltd.ca,packages/acp/src/permissions.ts,2,1.616622,2026-05-07T17:50:48-07:00,2026-05-28T20:02:12-07:00,0.00
github@rageltd.ca,.claude/settings.local.json,15,11.821590,2026-04-14T15:34:09-07:00,2026-05-28T19:44:15-07:00,0.00
github@rageltd.ca,.claude-plugin/marketplace.json,1,0.840922,2026-05-28T18:35:01-07:00,2026-05-28T18:35:01-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/adapter.ts,13,9.801404,2026-04-14T15:23:30-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/boot-tools.test.ts,5,3.851286,2026-04-16T16:38:52-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/boot-tools.ts,6,4.600145,2026-04-16T16:38:52-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/claude-code.test.ts,9,6.735265,2026-04-14T15:23:30-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/config-options.ts,4,3.031608,2026-04-18T01:33:37-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/context-window-cache.test.ts,2,1.602279,2026-05-02T23:07:31-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/context-window-cache.ts,2,1.602279,2026-05-02T23:07:31-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/event-handler.ts,6,4.725838,2026-04-28T15:56:48-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/formatting.ts,15,11.152948,2026-04-14T15:23:30-07:00,2026-05-28T18:33:57-07:00,0.00
github@rageltd.ca,packages/acp/src/backends/claude-code/index.ts,8,5.976816,2026-04-14T15:23:30-07:00,2026-05-28T18:33:57-07:00,0.00
